"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Танзания;16.04.2022;33851;"";803;0;"";0
Иордания;21.07.2022;1705116;"";14070;0;"";0
Грузия;02.03.2022;1616159;"";16231;3840;"";32
Мальдивы;29.01.2022;133288;"";274;2689;"";0
Бельгия;05.07.2022;4265296;"";31952;0;"";0
ОАЭ;29.05.2022;907441;"";2304;372;"";2
Чехия;24.03.2022;3776874;"";39495;15710;"";54
Мьянма;09.04.2022;612278;"";19434;54;"";0
Лаос;07.04.2022;191017;"";687;2032;"";3
Гайана;17.01.2022;52095;"";1096;892;"";1
Korea, North;06.07.2022;1;"";6;0;"";0
Winter Olympics 2022;27.05.2022;535;"";0;0;"";0
Antarctica;30.03.2022;11;"";0;0;"";0
Индия;13.02.2022;42665534;"";509011;34113;"";346
Эсватини;16.03.2022;69507;"";1392;29;"";0
Кипр;24.04.2022;470481;"";1011;0;"";0
Украина;22.02.2022;4986161;"";111862;26700;"";301
Доминика;15.07.2022;14852;"";68;0;"";0
Германия;01.01.2022;7176814;"";112109;26392;"";184
Бутан;10.04.2022;42222;"";14;1593;"";0
Summer Olympics 2020;21.06.2022;865;"";0;0;"";0
Бахрейн;27.01.2022;348655;"";1402;5255;"";2
Тонга;27.01.2022;1;"";0;0;"";0
Таиланд;20.04.2022;4084299;"";27263;20455;"";128
Маврикий;10.05.2022;222848;"";996;0;"";0
Лесото;02.07.2022;33938;"";699;0;"";0
Франция;16.04.2022;27874269;"";145159;111583;"";61
Сербия;12.01.2022;1386114;"";12958;26570;"";22
Словакия;07.04.2022;2480132;"";19500;5263;"";18
Узбекистан;31.03.2022;237749;"";1637;39;"";0
Гвинея-Бисау;04.07.2022;8369;"";171;0;"";0
Камбоджа;03.04.2022;135747;"";3054;33;"";0
Алжир;07.06.2022;265904;"";6875;4;"";0
Кувейт;01.05.2022;631409;"";2555;0;"";0
Оман;03.06.2022;389473;"";4260;0;"";0
Кабо-Верде;19.02.2022;55860;"";400;2;"";0
Азербайджан;24.02.2022;781538;"";9330;1755;"";23
Чили;06.02.2022;2371833;"";39987;36799;"";57
Кот-д’Ивуар;29.06.2022;83309;"";805;260;"";0
Малайзия;21.06.2022;4544626;"";35737;1921;"";2
Чад;09.04.2022;7349;"";192;0;"";0
Сан-Томе и Принсипи;05.02.2022;5911;"";71;3;"";1
Бруней;26.01.2022;16179;"";98;31;"";0
Marshall Islands;04.06.2022;18;"";0;0;"";0
Эритрея;15.01.2022;8876;"";86;31;"";1
Багамские острова;21.07.2022;36533;"";822;31;"";0
Коста-Рика;17.05.2022;866164;"";8444;0;"";0
Финляндия;20.05.2022;1081225;"";4406;0;"";0
Россия;18.07.2022;18225102;"";374182;4469;"";35
Израиль;10.03.2022;3704109;"";10358;13135;"";36
Ирак;04.02.2022;2240294;"";24476;6569;"";21
Папуа — Новая Гвинея;07.01.2022;36326;"";591;41;"";0
Судно "MS Zaandam";13.04.2022;9;"";2;0;"";0
Бразилия;14.01.2022;22933289;"";621063;111112;"";233
Таджикистан;28.02.2022;17786;"";125;0;"";0
Северная Македония;26.01.2022;261347;"";8285;2019;"";19
Кения;28.06.2022;332898;"";5652;439;"";0
Белиз;14.03.2022;57071;"";652;37;"";0
Армения;01.06.2022;422963;"";8625;0;"";0
Австрия;25.05.2022;4276334;"";19876;2239;"";2
Доминиканская Республика;07.03.2022;576003;"";4371;54;"";0
Перу;12.06.2022;3590882;"";213324;1100;"";8
Мавритания;10.02.2022;58542;"";971;15;"";0
Эстония;21.04.2022;569347;"";2528;804;"";2
Гана;24.03.2022;160894;"";1445;24;"";0
Республика Конго;05.03.2022;24020;"";378;0;"";0
ДР Конго;23.06.2022;91082;"";1371;521;"";18
Кирибати;19.07.2022;3236;"";13;0;"";0
Габон;19.05.2022;47608;"";304;0;"";0
Словения;16.01.2022;533334;"";5698;6023;"";2
ЮАР;08.02.2022;3626014;"";96289;824;"";268
Дания;16.02.2022;2484869;"";4197;43548;"";25
Тринидад и Тобаго;20.03.2022;135097;"";3712;219;"";4
Буркина-Фасо;26.03.2022;20822;"";381;0;"";0
Бангладеш;27.01.2022;1747331;"";28288;15807;"";15
Гвинея;08.04.2022;36459;"";440;0;"";0
Сальвадор;23.03.2022;161052;"";4114;0;"";1
Мозамбик;04.05.2022;225400;"";2201;13;"";0
Никарагуа;02.06.2022;14538;"";239;0;"";0
Аргентина;12.06.2022;9276618;"";128973;0;"";0
Ангола;25.01.2022;97594;"";1891;331;"";3
Греция;14.05.2022;3389306;"";29536;4324;"";15
Филиппины;12.01.2022;3058634;"";52654;32161;"";143
Египет;18.02.2022;465423;"";23632;2053;"";52
Сенегал;12.01.2022;80758;"";1901;604;"";0
Ирландия;30.03.2022;1454182;"";6740;5370;"";10
Восточный Тимор;06.01.2022;19844;"";122;2;"";0
Антигуа и Барбуда;07.02.2022;6853;"";131;0;"";0
Самоа;03.07.2022;14964;"";29;0;"";0
Босния и Герцеговина;27.01.2022;341913;"";14243;2632;"";58
Гватемала;29.05.2022;860098;"";18117;92;"";9
Замбия;09.03.2022;314641;"";3960;482;"";1
Экваториальная Гвинея;09.07.2022;16383;"";183;0;"";0
Канада;14.07.2022;4018403;"";42278;18099;"";66
Тунис;16.04.2022;1038668;"";28509;0;"";0
Мадагаскар;18.03.2022;63870;"";1377;0;"";0
Боливия;27.01.2022;841757;"";20824;6587;"";50
Сомали;05.05.2022;26485;"";1361;0;"";0
Молдавия;07.06.2022;519001;"";11544;0;"";0
Великобритания;07.05.2022;22292118;"";176860;41;"";0
Бенин;07.06.2022;26952;"";163;0;"";0
Черногория;23.02.2022;229430;"";2670;208;"";1
Беларусь;13.03.2022;941168;"";6661;1654;"";14
Малави;27.04.2022;85761;"";2633;9;"";0
Португалия;11.03.2022;3514241;"";21285;13692;"";0
Ливан;12.05.2022;1097800;"";10404;80;"";1
Зимбабве;27.05.2022;251959;"";5500;313;"";2
Ямайка;05.07.2022;143408;"";3145;61;"";1
Йемен;14.07.2022;11832;"";2149;0;"";0
Ботсвана;16.07.2022;324841;"";2760;0;"";0
Катар;13.02.2022;350801;"";656;613;"";0
Бурунди;24.03.2022;38406;"";38;0;"";0
Пакистан;09.03.2022;1516789;"";30291;639;"";4
Сан-Марино;27.05.2022;17083;"";115;24;"";0
Саудовская Аравия;19.06.2022;784837;"";9188;930;"";3
Непал;16.07.2022;981294;"";11952;152;"";0
Гаити;24.04.2022;30640;"";835;0;"";0
Лесото;28.07.2022;34040;"";702;0;"";0
Ливия;24.07.2022;502642;"";6431;0;"";0
Суринам;12.04.2022;79276;"";1325;35;"";0
Эстония;26.03.2022;551067;"";2436;1274;"";7
Перу;02.06.2022;3582604;"";213227;1080;"";22
Мавритания;02.05.2022;58694;"";982;6;"";0
Словения;11.02.2022;836088;"";6059;7580;"";10
Габон;23.04.2022;47597;"";303;3;"";0
Буркина-Фасо;21.04.2022;20865;"";383;0;"";0
Тринидад и Тобаго;22.02.2022;124488;"";3582;412;"";8
Дания;21.01.2022;1342309;"";3590;48241;"";21
ЮАР;29.01.2022;3601630;"";94905;3342;"";121
Республика Конго;27.02.2022;23967;"";378;0;"";0
Гана;15.04.2022;161101;"";1445;15;"";0
Южный Судан;13.01.2022;16407;"";136;70;"";0
Кирибати;27.06.2022;3236;"";13;0;"";0
ДР Конго;28.05.2022;88036;"";1338;0;"";0
Северная Македония;01.02.2022;270897;"";8444;1996;"";35
Таджикистан;06.03.2022;17786;"";125;0;"";0
Судно "MS Zaandam";03.04.2022;9;"";2;0;"";0
Доминиканская Республика;25.02.2022;573776;"";4365;318;"";2
Белиз;20.02.2022;56079;"";641;0;"";0
Латвия;01.07.2022;836259;"";5860;462;"";0
Кения;20.07.2022;337005;"";5670;101;"";2
Австрия;20.06.2022;4367190;"";19993;17274;"";9
Армения;11.06.2022;423006;"";8629;0;"";0
Коста-Рика;25.04.2022;847784;"";8383;0;"";0
Марокко;27.07.2022;1259420;"";16226;659;"";2
Багамские острова;25.06.2022;35814;"";816;4;"";0
Израиль;04.03.2022;3662064;"";10264;8463;"";25
Ирак;25.01.2022;2167686;"";24309;7693;"";9
Руанда;30.06.2022;131021;"";1460;69;"";1
Финляндия;28.04.2022;1023013;"";3939;22541;"";301
Кабо-Верде;13.03.2022;55906;"";401;0;"";0
Кувейт;11.02.2022;596785;"";2518;2896;"";1
Оман;09.06.2022;389758;"";4260;0;"";0
Сан-Томе и Принсипи;30.01.2022;5885;"";69;2;"";0
Marshall Islands;10.06.2022;18;"";0;0;"";0
Чили;31.01.2022;2165984;"";39721;28241;"";37
Бруней;17.05.2022;145221;"";221;265;"";0
Соломоновы острова;01.08.2022;21544;"";153;0;"";0
Азербайджан;18.03.2022;791288;"";9647;211;"";14
Чад;30.03.2022;7310;"";191;0;"";0
Малайзия;30.05.2022;4505059;"";35669;1325;"";4
Кот-д’Ивуар;25.07.2022;84998;"";810;16;"";0
Бурунди;15.04.2022;38722;"";38;0;"";0
Катар;22.01.2022;320364;"";633;3087;"";1
Ботсвана;10.07.2022;324154;"";2753;0;"";0
Йемен;04.07.2022;11832;"";2149;8;"";0
Непал;10.07.2022;980317;"";11952;104;"";0
Саудовская Аравия;24.05.2022;764249;"";9134;557;"";3
Лихтенштейн;02.01.2022;6208;"";69;41;"";0
Гаити;16.05.2022;30725;"";835;12;"";0
Ливия;02.07.2022;502138;"";6430;0;"";0
Суринам;02.04.2022;79229;"";1325;0;"";0
Сан-Марино;18.06.2022;17413;"";115;0;"";0
Пакистан;03.03.2022;1512707;"";30248;953;"";11
Малави;07.02.2022;84844;"";2573;31;"";2
Беларусь;19.02.2022;875934;"";6348;7856;"";19
Швейцария;01.01.2022;1332615;"";12220;0;"";3
Португалия;26.03.2022;3689786;"";21545;11374;"";0
Сирия;01.01.2022;50310;"";2901;32;"";4
Зимбабве;18.06.2022;254753;"";5533;0;"";0
Ливан;06.05.2022;1097390;"";10396;122;"";1
Боливия;02.02.2022;863675;"";21045;4145;"";34
Мадагаскар;04.04.2022;64050;"";1388;0;"";0
Молдавия;13.06.2022;519234;"";11554;6;"";3
Замбия;28.03.2022;316550;"";3966;0;"";0
Гватемала;24.06.2022;893071;"";18469;3158;"";13
Босния и Герцеговина;02.02.2022;351219;"";14555;2124;"";57
Андорра;14.01.2022;29888;"";142;989;"";1
Тунис;21.03.2022;1029762;"";28065;0;"";0
Экваториальная Гвинея;15.07.2022;16584;"";183;80;"";0
Сомали;15.02.2022;26260;"";1345;57;"";5
Черногория;11.04.2022;233750;"";2706;29;"";0
Великобритания;13.02.2022;18433372;"";160128;41203;"";52
Бенин;13.06.2022;26952;"";163;0;"";0
Гвинея;18.02.2022;36354;"";438;0;"";0
Эсватини;29.07.2022;73274;"";1417;1;"";0
Аргентина;02.06.2022;9230573;"";128889;0;"";0
Бангладеш;02.02.2022;1824180;"";28461;12193;"";36
Афганистан;11.06.2022;180864;"";7709;0;"";0
Мозамбик;14.05.2022;225493;"";2201;8;"";0
Сальвадор;14.04.2022;162089;"";4124;0;"";0
Никарагуа;12.06.2022;14577;"";240;0;"";0
Ангола;18.05.2022;99287;"";1900;0;"";0
Ирландия;09.04.2022;1487164;"";6863;0;"";0
Греция;21.01.2022;1762870;"";22476;20507;"";110
Антигуа и Барбуда;28.01.2022;6558;"";127;34;"";0
Самоа;13.07.2022;15134;"";29;0;"";0
ЦАР;03.01.2022;12163;"";101;0;"";0
Египет;08.04.2022;509177;"";24473;0;"";0
Сан-Томе и Принсипи;24.03.2022;5943;"";73;0;"";0
Панама;20.02.2022;750760;"";8019;1625;"";19
Кот-д’Ивуар;03.01.2022;72352;"";720;0;"";0
Вьетнам;30.05.2022;10718369;"";43078;1118;"";0
Чад;20.01.2022;6889;"";185;0;"";0
Азербайджан;08.05.2022;792630;"";9709;12;"";0
Чили;23.03.2022;3415989;"";55992;9449;"";16
Швеция;17.01.2022;1560363;"";15513;0;"";0
Кабо-Верде;13.05.2022;56105;"";401;6;"";0
Турция;17.04.2022;14994937;"";98568;3268;"";17
Ирак;25.03.2022;2317498;"";25145;370;"";7
Израиль;24.04.2022;4057765;"";10670;3430;"";12
Финляндия;28.02.2022;637757;"";2366;28;"";2
Польша;19.01.2022;4373718;"";103062;30588;"";376
Коста-Рика;03.03.2022;812812;"";8073;1772;"";16
Эритрея;03.07.2022;9801;"";103;0;"";0
Румыния;24.07.2022;3006756;"";65857;4094;"";4
Доминиканская Республика;27.04.2022;579248;"";4376;134;"";0
Кения;04.01.2022;302134;"";5401;2402;"";7
Гамбия;11.01.2022;11122;"";344;330;"";1
Белиз;06.05.2022;57612;"";676;34;"";0
Нидерланды;20.07.2022;8404838;"";23076;4674;"";7
Таджикистан;20.05.2022;17786;"";125;0;"";0
Китай;15.06.2022;5181030;"";19164;70187;"";144
Северная Македония;19.04.2022;308752;"";9263;132;"";1
Бразилия;04.07.2022;32535923;"";672033;45501;"";122
Папуа — Новая Гвинея;25.06.2022;44702;"";662;0;"";0
Судно "MS Zaandam";16.01.2022;9;"";2;0;"";0
Дания;29.03.2022;3097060;"";5634;4496;"";0
ЮАР;21.03.2022;3704784;"";99890;566;"";9
Тринидад и Тобаго;30.04.2022;147867;"";3829;417;"";5
Буркина-Фасо;03.02.2022;20664;"";372;15;"";1
Габон;01.03.2022;47543;"";303;0;"";0
Словения;13.04.2022;992497;"";6545;1709;"";4
Южный Судан;11.07.2022;17733;"";138;0;"";0
Гана;05.02.2022;157541;"";1412;321;"";8
Республика Конго;29.04.2022;24079;"";385;0;"";0
Южная Корея;24.07.2022;19247496;"";24890;35883;"";17
Эстония;24.01.2022;296466;"";2008;5040;"";3
Италия;11.04.2022;15320753;"";160863;28705;"";115
Намибия;22.06.2022;168904;"";4056;0;"";0
Венгрия;04.06.2022;1919840;"";46547;0;"";0
Бруней;31.07.2022;205890;"";225;0;"";0
Восточный Тимор;26.06.2022;22950;"";133;0;"";0
Антигуа и Барбуда;22.03.2022;7473;"";135;0;"";0
Самоа;15.01.2022;3;"";0;0;"";0
Сенегал;06.07.2022;86411;"";1968;12;"";0
Ирландия;15.02.2022;1250039;"";6390;-5532;"";99
Филиппины;06.07.2022;3711268;"";60622;1123;"";12
ЦАР;25.07.2022;14712;"";113;0;"";0
Summer Olympics 2020;09.03.2022;865;"";0;0;"";0
Мозамбик;16.03.2022;225194;"";2198;6;"";0
Сальвадор;06.02.2022;135109;"";3942;0;"";9
Лесото;31.01.2022;32176;"";693;0;"";0
Сербия;10.04.2022;1989415;"";15884;699;"";7
Бангладеш;18.04.2022;1952362;"";29126;36;"";2
Иран;27.05.2022;7231284;"";141302;185;"";6
Сингапур;30.05.2022;1298309;"";1386;2389;"";3
Боливия;18.04.2022;903908;"";21903;0;"";0
Сент-Винсент и Гренадины;18.06.2022;8956;"";110;0;"";0
Экваториальная Гвинея;09.01.2022;14401;"";177;0;"";0
Тунис;29.01.2022;901107;"";26229;16519;"";97
Босния и Герцеговина;18.04.2022;376437;"";15749;0;"";0
Андорра;14.07.2022;44671;"";153;0;"";0
Уганда;19.04.2022;164058;"";3597;3;"";0
Сирия;23.07.2022;56067;"";3150;0;"";0
Монако;31.05.2022;12216;"";57;30;"";0
Ливан;20.02.2022;1046173;"";9970;3145;"";20
Грузия;29.05.2022;1657154;"";16827;0;"";0
Литва;31.05.2022;1154914;"";9146;207;"";1
Швейцария;23.07.2022;3911515;"";13876;0;"";0
Куба;03.06.2022;1105419;"";8529;30;"";0
Беларусь;07.05.2022;982331;"";6966;493;"";0
Гаити;10.03.2022;30433;"";827;3;"";0
Суринам;17.01.2022;65282;"";1216;1404;"";3
Лихтенштейн;26.07.2022;18609;"";86;38;"";0
Мьянма;11.01.2022;532402;"";19295;235;"";2
Пакистан;25.04.2022;1527956;"";30369;0;"";0
Гайана;04.07.2022;67657;"";1256;42;"";1
Korea, North;19.01.2022;0;"";0;0;"";0
Бурунди;05.02.2022;37562;"";38;0;"";0
Люксембург;24.04.2022;233966;"";1058;0;"";0
Катар;01.04.2022;361545;"";677;130;"";0
Winter Olympics 2022;28.02.2022;521;"";0;3;"";0
Южный Судан;05.07.2022;17733;"";138;11;"";0
Кирибати;05.01.2022;2;"";0;0;"";0
Республика Конго;21.05.2022;24079;"";385;0;"";0
Южная Корея;02.07.2022;18389611;"";24570;10059;"";8
Гана;30.01.2022;156805;"";1393;115;"";2
Буркина-Фасо;24.01.2022;20514;"";353;0;"";0
Тринидад и Тобаго;10.05.2022;152380;"";3861;574;"";5
ЮАР;16.04.2022;3740398;"";100144;1206;"";2
Дания;08.04.2022;3127604;"";5910;2680;"";24
Словения;03.04.2022;973876;"";6501;977;"";3
Габон;11.03.2022;47564;"";303;0;"";0
Венгрия;10.06.2022;1921486;"";46571;0;"";0
Намибия;31.05.2022;166363;"";4038;174;"";1
Италия;23.02.2022;12603758;"";153764;49162;"";252
Эстония;03.02.2022;358087;"";2047;6847;"";8
Белиз;12.05.2022;57836;"";676;49;"";0
Доминиканская Республика;23.05.2022;581464;"";4377;311;"";0
Гамбия;01.06.2022;12002;"";365;0;"";0
Бразилия;14.07.2022;33142158;"";674779;65379;"";297
Судно "MS Zaandam";11.02.2022;9;"";2;0;"";0
Папуа — Новая Гвинея;21.07.2022;44768;"";662;3;"";0
Северная Македония;28.03.2022;305114;"";9208;48;"";2
Китай;05.06.2022;4504736;"";17551;62901;"";280
Таджикистан;28.04.2022;17786;"";125;0;"";0
Финляндия;06.03.2022;671773;"";2387;0;"";0
Ирак;20.04.2022;2323707;"";25201;199;"";1
Израиль;16.05.2022;4110592;"";10805;2199;"";5
Багамские острова;07.01.2022;27122;"";717;421;"";0
Польша;08.05.2022;6000416;"";116138;199;"";0
Румыния;02.07.2022;2919461;"";65739;0;"";0
Эритрея;13.07.2022;9844;"";103;17;"";0
Япония;17.06.2022;9109632;"";30999;14684;"";18
Коста-Рика;09.03.2022;820445;"";8142;1449;"";6
Чад;15.02.2022;7216;"";190;0;"";0
Вьетнам;21.06.2022;10738909;"";43083;748;"";0
Чили;14.04.2022;3522422;"";57167;3622;"";69
Азербайджан;02.05.2022;792579;"";9709;1;"";0
Панама;06.04.2022;765930;"";8172;253;"";0
Сан-Томе и Принсипи;15.04.2022;5948;"";73;0;"";0
Швеция;10.05.2022;2503090;"";18824;0;"";0
Мальта;20.07.2022;111629;"";778;219;"";1
Турция;25.02.2022;13913625;"";93805;71736;"";266
Кабо-Верде;07.05.2022;56062;"";401;6;"";0
Пакистан;17.05.2022;1529471;"";30378;220;"";2
Лихтенштейн;30.06.2022;17903;"";85;6;"";0
Гаити;04.03.2022;30382;"";820;29;"";0
Суринам;12.02.2022;76975;"";1298;99;"";0
Мьянма;01.06.2022;613348;"";19434;12;"";0
Непал;08.01.2022;831748;"";11602;696;"";0
Люксембург;02.02.2022;161986;"";956;2548;"";3
Winter Olympics 2022;14.04.2022;535;"";0;0;"";0
Ботсвана;08.01.2022;229855;"";2475;0;"";0
Korea, North;08.05.2022;0;"";0;0;"";0
Йемен;14.01.2022;10233;"";1988;0;"";1
Катар;07.04.2022;362404;"";677;131;"";0
Бурунди;30.01.2022;37299;"";38;0;"";0
Ливан;14.03.2022;1085232;"";10211;632;"";5
Уганда;03.03.2022;163383;"";3588;41;"";0
Сирия;01.07.2022;55929;"";3150;2;"";0
Монако;04.01.2022;4985;"";39;0;"";0
Куба;09.06.2022;1105546;"";8529;29;"";0
Грузия;06.01.2022;949176;"";14082;3567;"";41
Швейцария;01.07.2022;3759730;"";13832;0;"";1
Литва;22.06.2022;1158727;"";9162;333;"";0
Беларусь;13.05.2022;982867;"";6978;0;"";0
Сингапур;21.06.2022;1378090;"";1405;7109;"";0
