"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Западный берег реки Иордан;13.09.2020;30574;20082;221;668;103;11
Афганистан;01.05.2020;2171;310;64;344;50;4
Мали;20.12.2020;6191;3839;222;27;45;2
Мексика;20.11.2020;1025969;770728;100823;6426;4367;719
Гвинея;08.02.2020;0;0;0;0;0;0
Хорватия;27.08.2020;9192;6595;177;304;233;2
Иордания;14.05.2020;586;393;9;4;1;0
Мальдивы;22.01.2020;0;0;0;0;0;0
Турция;27.07.2020;227019;210469;5630;919;982;17
Бельгия;28.04.2020;47334;10943;7331;647;65;124
ОАЭ;21.05.2020;26898;12755;237;894;946;4
Черногория;20.02.2020;0;0;0;0;0;0
Чехия;20.03.2020;833;4;0;139;1;0
Мальта;19.12.2020;11621;9881;187;52;101;4
Сент-Китс и Невис;05.05.2020;15;12;0;0;4;0
Эфиопия;21.05.2020;399;123;5;10;1;0
Сьерра-Леоне;17.02.2020;0;0;0;0;0;0
Албания;21.05.2020;969;771;31;5;13;0
Micronesia;14.03.2020;0;0;0;0;0;0
Палау;30.07.2020;0;0;0;0;0;0
Шри-Ланка;07.09.2020;3123;2926;12;0;1;0
Индонезия;26.06.2020;51427;21333;2683;1240;884;63
Мадагаскар;02.03.2020;0;0;0;0;0;0
Танзания;12.04.2020;32;5;3;0;0;0
Фиджи;26.05.2020;18;15;0;0;0;0
Замбия;09.03.2020;0;0;0;0;0;0
Коморские острова;04.04.2020;0;0;0;0;0;0
Лесото;20.06.2020;4;2;0;0;0;0
Нигер;29.09.2020;1196;1110;69;0;0;0
Новая Зеландия;01.10.2020;1848;1780;26;0;10;0
Барбадос;03.04.2020;51;0;0;5;0;0
Испания;04.04.2020;126168;34219;11947;6969;3706;749
Россия;28.05.2020;379051;150993;4142;8371;8785;174
Summer Olympics 2020;16.08.2020;0;0;0;0;0;0
Индия;21.08.2020;2975701;2222577;55794;69876;63631;945
Того;13.10.2020;1972;1465;50;23;4;1
Мали;16.06.2020;1885;1145;104;25;20;0
Казахстан;09.03.2020;0;0;0;0;0;0
Мексика;17.05.2020;49219;33329;5177;2075;1481;132
Мальдивы;04.08.2020;4446;2693;19;153;23;1
Иордания;19.11.2020;169395;100280;2053;5469;5384;84
Бельгия;03.11.2020;452541;26661;12126;5186;662;268
ОАЭ;02.12.2020;171434;156380;580;1285;713;4
Австралия;29.06.2020;7834;7037;104;70;30;0
Венесуэла;03.04.2020;153;52;7;7;9;2
Узбекистан;05.10.2020;58946;55633;485;334;352;5
Палау;23.01.2020;0;0;0;0;0;0
Эфиопия;02.12.2020;110984;76067;1715;430;1150;6
Сент-Китс и Невис;16.11.2020;19;19;0;0;0;0
Сьерра-Леоне;28.12.2020;2560;1872;76;0;0;0
Албания;02.12.2020;39719;19912;839;705;528;17
Фиджи;09.12.2020;44;35;2;0;0;0
Кувейт;04.04.2020;479;93;1;62;11;1
Уругвай;01.02.2020;0;0;0;0;0;0
Нигерия;29.05.2020;9302;2697;261;387;105;2
Гвинея-Бисау;04.11.2020;2414;1862;42;1;44;1
Алжир;09.12.2020;90014;58146;2554;598;0;15
Папский Престол;27.01.2020;0;0;0;0;0;0
Грузия;05.11.2020;49218;33459;401;2401;2289;20
Либерия;31.08.2020;1303;872;82;0;0;0
Вануату;29.08.2020;0;0;0;0;0;0
Монако;03.11.2020;397;293;2;22;12;0
Эквадор;19.04.2020;9468;1061;474;446;53;18
Монголия;26.05.2020;141;37;0;0;4;0
Сейшельские острова;26.03.2020;7;0;0;0;0;0
Камерун;04.03.2020;0;0;0;0;0;0
Судан;18.05.2020;2591;247;105;302;25;8
Бахрейн;29.07.2020;40311;36920;144;390;389;3
Тонга;29.07.2020;0;0;0;0;0;0
Гайана;03.12.2020;5528;4618;151;79;88;0
Korea, North;02.07.2020;0;0;0;0;0;0
Джибути;01.05.2020;1097;672;2;8;30;0
Winter Olympics 2022;26.07.2020;0;0;0;0;0;0
Гренада;31.05.2020;23;18;0;0;0;0
Мьянма;14.10.2020;31325;13866;732;888;2097;39
Кипр;29.12.2020;20408;2057;114;751;0;1
Парагвай;18.05.2020;788;219;11;2;17;0
Эсватини;13.07.2020;1389;688;20;38;20;0
Гондурас;15.05.2020;2460;264;134;142;11;1
Германия;09.09.2020;253474;228784;9338;1176;1405;9
Украина;25.06.2020;40854;18365;1078;1002;356;17
Доминика;17.11.2020;68;41;0;0;0;0
Бельгия;08.05.2020;52011;13201;8521;591;221;106
ОАЭ;12.06.2020;41499;25946;287;513;712;1
Чехия;15.04.2020;6216;819;166;105;177;5
Великобритания;02.04.2020;48694;192;3787;4939;13;657
Иордания;22.04.2020;435;315;7;7;18;0
Мальта;26.08.2020;1751;1077;10;46;48;0
Швеция;04.07.2020;70366;0;5420;370;0;0
Мальдивы;28.01.2020;0;0;0;0;0;0
Черногория;07.02.2020;0;0;0;0;0;0
Панама;03.08.2020;68456;42093;1497;1003;1055;26
Сомали;31.03.2020;5;1;0;2;1;0
Индонезия;18.07.2020;84882;43268;4016;1752;1434;59
Шри-Ланка;01.09.2020;3092;2879;12;43;11;0
Фиджи;05.06.2020;18;18;0;0;0;0
Танзания;21.03.2020;6;0;0;0;0;0
Албания;12.06.2020;1416;1034;36;31;33;1
Эфиопия;12.06.2020;2915;451;47;245;17;7
Сьерра-Леоне;14.03.2020;0;0;0;0;0;0
Сент-Китс и Невис;25.04.2020;15;2;0;0;0;0
Палау;09.08.2020;0;0;0;0;0;0
Канада;01.06.2020;92863;50091;7875;796;878;47
Micronesia;17.02.2020;0;0;0;0;0;0
Болгария;01.07.2020;5154;2722;232;165;46;2
Западный берег реки Иордан;03.09.2020;24471;16095;167;596;612;5
Судно "Diamond Princess";06.10.2020;712;651;13;0;0;0
Египет;08.02.2020;0;0;0;0;0;0
Япония;28.09.2020;82476;74495;1561;302;818;11
Лаос;28.03.2020;8;0;0;2;0;0
Польша;02.07.2020;35146;22209;1492;371;418;15
Antarctica;05.04.2020;0;0;0;0;0;0
Греция;26.03.2020;835;36;22;0;0;0
Хорватия;22.09.2020;15136;12987;255;144;250;2
Мексика;25.10.2020;891160;752691;88924;4360;5752;181
Мали;28.11.2020;4659;3138;149;92;47;0
Гвинея;27.02.2020;0;0;0;0;0;0
Таиланд;17.03.2020;177;41;1;30;3;0
Джибути;10.11.2020;5633;5497;61;6;5;0
Маврикий;26.02.2020;0;0;0;0;0;0
Гренада;14.12.2020;69;41;0;0;0;0
Киргизия;15.08.2020;41645;33951;1493;272;359;2
Франция;21.03.2020;14463;12;563;1705;0;112
Колумбия;10.10.2020;902747;783131;27660;8447;2584;165
Нидерланды;19.12.2020;700282;8517;10546;13098;56;54
Тонга;03.02.2020;0;0;0;0;0;0
Косово и Метохия;12.09.2020;14566;11272;589;70;122;3
Судан;27.12.2020;24694;13524;1468;106;0;0
Бахрейн;03.02.2020;0;0;0;0;0;0
Сент-Люсия;05.10.2020;27;27;0;0;0;0
Доминика;24.04.2020;16;10;0;0;1;0
Гондурас;27.10.2020;94623;38833;2639;657;297;6
Бутан;23.03.2020;2;0;0;0;0;0
Гамбия;14.10.2020;3642;2595;118;6;2;0
Марокко;15.07.2020;16262;13821;259;165;379;2
Парагвай;27.12.2020;104422;78262;2188;260;903;14
Кипр;13.03.2020;6;0;0;0;0;0
Ямайка;10.06.2020;605;407;10;0;2;0
Исландия;09.10.2020;3373;2448;10;106;37;0
Папский Престол;05.08.2020;12;12;0;0;0;0
Алжир;05.06.2020;9935;6453;690;104;156;9
Нигерия;16.12.2020;75062;66775;1200;930;281;0
Соломоновы острова;20.07.2020;0;0;0;0;0;0
Гвинея-Бисау;07.05.2020;564;25;2;89;1;0
Уругвай;31.07.2020;1264;994;35;21;16;0
Норвегия;11.08.2020;9751;8857;256;67;0;0
Камбоджа;01.04.2020;109;25;0;0;2;0
США;30.08.2020;6010897;2153939;182255;34137;13325;441
Португалия;22.01.2020;0;0;0;0;0;0
Монголия;19.12.2020;941;509;1;18;0;0
Эквадор;22.11.2020;185643;164009;13201;767;3370;62
Словакия;28.03.2020;292;2;0;23;0;0
Малави;08.04.2020;8;0;1;0;0;0
Марокко;20.02.2020;0;0;0;0;0;0
Кипр;01.07.2020;998;833;19;2;0;0
Сент-Люсия;17.06.2020;19;18;0;0;0;0
Доминика;17.09.2020;24;18;0;0;0;0
Бутан;16.08.2020;138;102;0;5;0;0
Германия;25.11.2020;961320;666373;14771;18633;17303;410
Гамбия;07.05.2020;18;9;1;1;0;0
Косово и Метохия;23.04.2020;630;138;18;26;10;0
Маврикий;17.07.2020;343;331;10;0;0;0
Таиланд;06.08.2020;3330;3148;58;2;4;0
Киргизия;26.03.2020;44;0;0;0;0;0
Колумбия;21.05.2020;18330;4431;652;643;175;22
Франция;10.08.2020;242168;82971;30344;4760;0;15
Словакия;21.08.2020;3225;2045;33;123;31;0
Ямайка;14.09.2020;3933;1161;44;162;12;2
Либерия;29.10.2020;1419;1279;82;0;1;0
Вануату;04.11.2020;0;0;0;0;0;0
Италия;07.02.2020;3;0;0;1;0;0
Гвинея-Бисау;29.08.2020;2205;1127;34;0;0;0
Соломоновы острова;25.02.2020;0;0;0;0;0;0
Уругвай;08.04.2020;456;192;7;32;42;0
Камбоджа;24.07.2020;202;142;0;0;0;0
США;12.05.2020;1374861;230287;85690;23380;-2446;1589
Норвегия;22.03.2020;2385;1;7;267;0;0
Малави;13.07.2020;2430;747;39;66;190;1
Папский Престол;13.04.2020;8;2;0;0;0;0
Исландия;20.05.2020;1803;1789;10;1;0;0
Алжир;23.09.2020;50400;35428;1698;186;121;9
Албания;04.10.2020;14266;8675;396;149;139;4
Эфиопия;04.10.2020;78819;33060;1222;959;735;8
Сент-Китс и Невис;18.09.2020;17;17;0;0;0;0
Сьерра-Леоне;02.07.2020;1518;1007;60;20;8;0
Палау;16.03.2020;0;0;0;0;0;0
Турция;01.02.2020;0;0;0;0;0;0
Венесуэла;10.02.2020;0;0;0;0;0;0
Micronesia;12.07.2020;0;0;0;0;0;0
Швеция;30.03.2020;4359;0;332;416;0;48
Шри-Ланка;10.05.2020;863;321;9;16;61;0
Индонезия;27.02.2020;0;0;0;0;0;0
Великобритания;07.07.2020;287865;1375;40782;584;0;54
Мальта;22.05.2020;600;469;6;1;1;0
Фиджи;23.09.2020;32;28;2;0;0;0
Танзания;10.08.2020;509;183;21;0;0;0
Иордания;11.09.2020;2945;2084;21;206;103;1
Панама;25.02.2020;0;0;0;0;0;0
Сомали;05.07.2020;2997;1014;92;36;41;0
Канада;05.09.2020;132368;117968;9159;380;213;1
Мадагаскар;28.12.2020;17714;17228;261;0;0;0
Бельгия;26.08.2020;83030;18331;9879;583;40;-117
Чехия;03.08.2020;17008;11708;386;208;103;2
ОАЭ;04.10.2020;98801;88123;426;1041;1001;0
Япония;21.04.2020;11641;1239;303;383;80;28
Польша;28.03.2020;1638;7;18;249;0;2
Греция;30.06.2020;3409;1374;192;19;0;1
Хорватия;29.04.2020;2062;1288;67;15;56;4
Новая Зеландия;01.12.2020;2060;1963;26;1;1;0
Барбадос;10.02.2020;0;0;0;0;0;0
Испания;05.02.2020;1;0;0;0;0;0
Нигер;07.12.2020;1894;1239;78;38;2;1
Афганистан;22.11.2020;44503;35934;1675;60;512;14
Лаос;21.08.2020;22;20;0;0;1;0
Antarctica;28.07.2020;0;0;0;0;0;0
Коморские острова;05.02.2020;0;0;0;0;0;0
Того;21.12.2020;3436;3054;66;20;37;0
Судно "Diamond Princess";18.06.2020;712;651;13;0;0;0
Болгария;13.03.2020;23;0;1;16;0;0
Западный берег реки Иордан;16.05.2020;376;329;2;1;14;0
Гвинея;05.08.2020;7575;6632;49;86;41;1
Сейшельские острова;15.08.2020;127;126;0;1;0;0
Либерия;13.05.2020;212;101;20;1;16;0
Вануату;07.05.2020;0;0;0;0;0;0
Эквадор;08.09.2020;110757;91242;10627;665;0;51
Монголия;19.10.2020;324;312;0;4;0;0
Исландия;25.12.2020;5683;5506;28;0;0;0
Камбоджа;08.02.2020;1;0;0;0;0;0
США;30.10.2020;9072108;3578452;229247;99871;24116;1057
Уганда;30.01.2020;0;0;0;0;0;0
Нигерия;18.10.2020;61440;56611;1125;133;54;2
Латвия;04.12.2020;19993;1849;242;686;1;7
Гондурас;06.09.2020;64764;13418;2007;412;303;1
Германия;16.04.2020;130450;77000;3569;2866;4400;315
Украина;03.03.2020;1;0;0;1;0;0
Сент-Люсия;27.11.2020;246;109;2;8;0;0
Winter Olympics 2022;17.02.2020;0;0;0;0;0;0
Эсватини;22.02.2020;0;0;0;0;0;0
Korea, North;28.03.2020;0;0;0;0;0;0
Парагвай;11.10.2020;49675;32090;1077;697;739;12
Колумбия;24.12.2020;1559766;1417316;41454;14940;13148;280
Франция;22.01.2020;0;0;0;0;0;0
Мьянма;07.05.2020;176;62;6;15;12;0
Гренада;24.10.2020;28;24;0;1;0;0
Таиланд;26.01.2020;8;6;0;2;3;0
Джибути;20.09.2020;5403;5335;61;0;2;0
Бахрейн;10.04.2020;925;539;6;38;20;1
Камерун;26.06.2020;12592;10100;313;0;0;0
Судан;11.10.2020;13685;6764;836;3;0;0
Тонга;10.04.2020;0;0;0;0;0;0
Косово и Метохия;18.11.2020;31215;18347;860;1410;806;27
Руанда;07.12.2020;6191;5696;51;62;0;0
Хорватия;12.11.2020;75922;58649;925;3082;2215;32
Лесото;16.03.2020;0;0;0;0;0;0
Сербия;06.02.2020;0;0;0;0;0;0
Мали;08.10.2020;3235;2506;131;25;4;0
Мексика;04.09.2020;623090;514663;66851;6196;4037;522
Казахстан;27.06.2020;20319;12738;173;0;190;15
Россия;01.09.2020;997072;813603;17250;4670;6264;122
Summer Olympics 2020;09.03.2020;0;0;0;0;0;0
Индия;28.03.2020;987;84;24;100;11;4
Того;24.05.2020;381;141;12;8;8;0
Судно "Diamond Princess";26.11.2020;712;659;13;0;0;0
Болгария;29.12.2020;199491;115402;7405;1438;2919;154
Западный берег реки Иордан;26.10.2020;50952;44055;454;510;463;6
Antarctica;04.02.2020;0;0;0;0;0;0
Коморские острова;27.07.2020;354;328;7;0;0;0
Нигер;07.06.2020;973;867;65;3;0;0
Новая Зеландия;13.06.2020;1504;1482;23;0;0;0
Барбадос;22.07.2020;106;94;7;0;3;0
Испания;27.07.2020;278782;150376;28434;6361;0;2
Танзания;22.01.2020;0;0;0;0;0;0
Шри-Ланка;01.11.2020;11060;4905;21;397;506;1
Австралия;07.03.2020;63;21;2;3;0;0
Венесуэла;22.07.2020;13164;7471;124;390;488;4
Чехия;29.01.2020;0;0;0;0;0;0
Узбекистан;28.04.2020;1939;992;8;35;100;0
Мальдивы;12.04.2020;20;14;0;1;1;0
Кувейт;09.07.2020;52840;42686;382;833;578;3
Египет;05.08.2020;94875;47182;4930;123;1613;18
Хорватия;09.05.2020;2176;1726;87;15;37;1
Ангола;26.06.2020;212;81;10;0;0;0
Болгария;16.02.2020;0;0;0;0;0;0
Западный берег реки Иордан;20.04.2020;329;71;2;10;0;0
Судно "Diamond Princess";23.05.2020;712;651;13;0;0;0
Того;29.11.2020;2962;2464;64;16;29;0
Афганистан;08.10.2020;39702;33058;1474;68;13;1
Лаос;26.07.2020;20;19;0;0;0;0
Нигер;13.12.2020;2258;1292;80;59;16;0
Новая Зеландия;27.12.2020;2144;2069;26;0;0;0
Antarctica;19.08.2020;0;0;0;0;0;0
Индонезия;04.03.2020;2;0;0;0;0;0
Шри-Ланка;18.04.2020;254;86;7;10;9;0
Турция;18.02.2020;0;0;0;0;0;0
Танзания;04.08.2020;509;183;21;0;0;0
Фиджи;19.10.2020;32;30;2;0;0;0
Сент-Китс и Невис;23.08.2020;17;17;0;0;0;0
Эфиопия;10.10.2020;83429;37683;1277;767;581;6
Сьерра-Леоне;12.07.2020;1635;1154;63;17;13;0
Албания;10.10.2020;15231;9406;416;165;102;3
Micronesia;02.07.2020;0;0;0;0;0;0
Черногория;29.07.2020;3016;931;47;67;92;2
Палау;11.04.2020;0;0;0;0;0;0
Бельгия;21.09.2020;103392;18977;9950;1097;12;2
ОАЭ;10.10.2020;105133;95973;443;1129;1070;1
Панама;10.02.2020;0;0;0;0;0;0
Чехия;13.08.2020;19401;13574;391;326;167;0
Иордания;05.09.2020;2353;1700;16;52;24;0
Канада;25.12.2020;548944;448829;14983;5924;710;106
Замбия;16.08.2020;9343;8412;260;157;347;0
Мадагаскар;09.08.2020;13086;10816;148;164;212;7
Сейшельские острова;08.02.2020;0;0;0;0;0;0
Ямайка;30.11.2020;10763;6219;257;54;153;1
Словакия;26.07.2020;2179;1577;28;38;0;0
Вануату;10.11.2020;1;0;0;1;0;0
Либерия;24.11.2020;1554;1331;82;0;0;0
Италия;20.02.2020;3;0;0;0;0;0
Португалия;14.08.2020;53783;39374;1772;235;197;2
Алжир;19.10.2020;54616;38215;1865;214;127;9
Исландия;11.06.2020;1807;1794;10;0;0;0
Папский Престол;22.03.2020;1;0;0;0;0;0
Соломоновы острова;06.03.2020;0;0;0;0;0;0
Гвинея-Бисау;20.09.2020;2303;1127;39;0;0;0
Норвегия;13.04.2020;6603;32;134;78;0;6
США;16.04.2020;678060;54703;36914;29638;2607;2183
Камбоджа;15.08.2020;273;238;0;0;13;0
Уругвай;17.03.2020;50;0;0;21;0;0
Доминика;22.08.2020;19;18;0;1;0;0
Сент-Люсия;22.05.2020;18;18;0;0;0;0
Германия;30.10.2020;499694;351921;10349;18681;11485;77
Бутан;21.07.2020;92;83;0;2;0;0
Нидерланды;22.05.2020;45264;174;5807;176;5;13
Марокко;01.03.2020;0;0;0;0;0;0
Кипр;11.07.2020;1013;839;19;3;0;0
Таиланд;31.07.2020;3310;3125;58;6;14;0
Маврикий;25.06.2020;341;326;10;1;0;0
Франция;04.08.2020;231636;81764;30300;971;0;2
Колумбия;12.06.2020;46858;17823;1545;1646;457;57
Киргизия;01.04.2020;111;3;0;4;0;0
Косово и Метохия;15.05.2020;945;690;29;18;19;0
Австралия;14.02.2020;15;8;0;0;0;0
Венесуэла;17.08.2020;34802;23575;288;1047;875;7
Бруней;23.06.2020;141;138;3;0;0;0
Танзания;28.01.2020;0;0;0;0;0;0
Шри-Ланка;23.11.2020;20508;14497;90;337;428;3
Мальдивы;21.03.2020;13;0;0;0;0;0
Казахстан;07.07.2020;51059;16298;264;1376;438;0
Мексика;14.09.2020;671716;564053;71049;3335;6672;228
Мали;14.10.2020;3352;2550;132;55;6;0
Руанда;15.09.2020;4624;2767;22;22;31;0
Сербия;21.02.2020;0;0;0;0;0;0
Хорватия;02.11.2020;52660;37332;594;1165;2293;32
Россия;21.12.2020;2850042;2273510;50723;28917;19684;481
Коморские острова;18.08.2020;406;393;7;1;14;0
Новая Зеландия;18.05.2020;1499;1433;22;0;0;0
Барбадос;17.08.2020;152;122;7;1;0;0
Лаос;06.02.2020;0;0;0;0;0;0
Испания;18.08.2020;364196;150376;28670;5114;0;24
Нигер;01.06.2020;958;844;65;0;5;1
Западный берег реки Иордан;21.11.2020;70254;58383;620;1486;504;14
Судно "Diamond Princess";22.12.2020;712;699;13;0;0;0
Того;15.06.2020;531;299;13;1;8;0
Индия;07.04.2020;5311;421;150;533;46;14
Латвия;18.09.2020;1498;1248;36;4;0;0
Парагвай;01.10.2020;41799;25167;869;1041;718;12
Эсватини;28.02.2020;0;0;0;0;0;0
Германия;12.05.2020;170508;147200;7533;933;1583;116
Гайана;07.06.2020;154;80;12;0;0;0
Гондурас;12.09.2020;67136;17760;2065;1087;1147;7
Бутан;11.02.2020;0;0;0;0;0;0
Люксембург;15.04.2020;3373;526;69;66;26;2
Сент-Люсия;23.12.2020;305;264;5;2;1;0
Winter Olympics 2022;02.02.2020;0;0;0;0;0;0
Украина;26.02.2020;0;0;0;0;0;0
Косово и Метохия;27.10.2020;17943;15083;663;0;0;0
Тонга;15.03.2020;0;0;0;0;0;0
Камерун;18.07.2020;16157;13728;373;0;0;0
Судан;01.10.2020;13653;6764;836;7;0;0
Бахрейн;15.03.2020;214;60;0;4;16;0
Франция;28.01.2020;4;0;0;1;0;0
Колумбия;02.12.2020;1334089;1225635;37117;9297;7988;183
Джибути;29.08.2020;5385;5314;60;2;7;0
Таиланд;01.02.2020;19;8;0;0;0;0
Гренада;28.09.2020;24;24;0;0;0;0
Вануату;01.05.2020;0;0;0;0;0;0
Либерия;17.04.2020;73;7;6;14;3;0
Монголия;23.09.2020;313;302;0;1;0;0
Эквадор;02.09.2020;115457;101867;6619;1148;144;48
Словакия;06.02.2020;0;0;0;0;0;0
Грузия;10.05.2020;635;309;10;9;12;0
Сейшельские острова;24.07.2020;107;27;0;0;0;0
Мавритания;12.07.2020;5355;2363;147;80;203;0
Монако;12.05.2020;96;85;4;0;0;0
США;25.11.2020;12836166;4835956;262576;180222;139292;2231
Нигерия;26.09.2020;58198;49722;1106;136;116;3
Исландия;03.12.2020;5448;5216;27;35;29;0
Уганда;12.02.2020;0;0;0;0;0;0
Эстония;24.06.2020;1983;1783;69;1;12;0
Беларусь;13.04.2020;2919;203;29;341;0;3
Россия;09.05.2020;198676;31916;1827;10817;5308;104
Summer Olympics 2020;26.06.2020;0;0;0;0;0;0
Швейцария;01.06.2020;30871;28500;1796;9;0;0
Куба;10.05.2020;1766;1193;77;12;53;3
Литва;07.05.2020;1350;858;35;4;54;1
Намибия;10.11.2020;13253;11701;134;13;81;0
Лесото;18.08.2020;946;271;30;0;0;0
Венгрия;31.10.2020;75321;19032;1750;3908;1079;51
Перу;31.08.2020;647166;455457;73612;7731;8782;385
Ливан;28.01.2020;0;0;0;0;0;0
Буркина-Фасо;20.07.2020;1065;901;53;13;0;0
Габон;22.07.2020;6588;4235;47;155;201;1
ДР Конго;26.08.2020;9912;8987;254;21;15;3
